Vernier Format 2
blank_mit_gewicht.cmbl 18.03.2025 18:39:07 .
Aktuell
Zeit	Potenzial
t	Pot
s	cm

0	-0.137724090175
0.005	-0.0392398245749
0.01	-0.0884819573748
0.015	-0.0884819573748
0.02	-0.0392398245749
0.025	-0.0392398245749
0.03	-0.0392398245749
0.035	-0.0392398245749
0.04	-0.0392398245749
0.045	-0.0392398245749
0.05	-0.0392398245749
0.055	-0.0392398245749
0.06	-0.0884819573748
0.065	0.010002308225
0.07	-0.0392398245749
0.075	-0.137724090175
0.08	-0.0884819573748
0.085	-0.236208355774
0.09	-0.186966222975
0.095	-0.0392398245749
0.1	-0.0884819573748
0.105	-0.282372855274
0.11	-0.186966222975
0.115	-0.137724090175
0.12	-0.137724090175
0.125	-0.0884819573748
0.13	-0.0884819573748
0.135	-0.236208355774
0.14	-0.186966222975
0.145	-0.186966222975
0.15	-0.186966222975
0.155	-0.0392398245749
0.16	-0.0884819573748
0.165	-0.137724090175
0.17	-0.0884819573748
0.175	-0.380857120874
0.18	-0.282372855274
0.185	-0.282372855274
0.19	-0.282372855274
0.195	-0.380857120874
0.2	-0.331614988074
0.205	-0.331614988074
0.21	-0.331614988074
0.215	-0.331614988074
0.22	-0.331614988074
0.225	-0.331614988074
0.23	-0.331614988074
0.235	-0.331614988074
0.24	-0.331614988074
0.245	0.108486573825
0.25	0.0592444410249
0.255	-0.0884819573748
0.26	-0.0392398245749
0.265	-0.0884819573748
0.27	-0.0884819573748
0.275	-0.0884819573748
0.28	-0.137724090175
0.285	0.010002308225
0.29	-0.0392398245749
0.295	-0.0392398245749
0.3	0.010002308225
0.305	-0.0392398245749
0.31	-0.0392398245749
0.315	0.010002308225
0.32	-0.0392398245749
0.325	0.010002308225
0.33	0.010002308225
0.335	0.0592444410249
0.34	0.0592444410249
0.345	-0.0884819573748
0.35	-0.0884819573748
0.355	-0.0392398245749
0.36	-0.0392398245749
0.365	-0.0392398245749
0.37	0.010002308225
0.375	-0.0884819573748
0.38	-0.0884819573748
0.385	-0.0884819573748
0.39	-0.137724090175
0.395	0.0592444410249
0.4	-0.0392398245749
0.405	-0.137724090175
0.41	-0.0884819573748
0.415	-0.0392398245749
0.42	-0.0884819573748
0.425	-0.137724090175
0.43	-0.0884819573748
0.435	-0.186966222975
0.44	-0.186966222975
0.445	-0.0884819573748
0.45	-0.0884819573748
0.455	-0.0884819573748
0.46	-0.0884819573748
0.465	-0.0884819573748
0.47	-0.0884819573748
0.475	-0.0884819573748
0.48	-0.137724090175
0.485	-0.236208355774
0.49	-0.186966222975
0.495	-0.186966222975
0.5	-0.186966222975
0.505	-0.236208355774
0.51	-0.282372855274
0.515	0.108486573825
0.52	0.010002308225
0.525	-0.0884819573748
0.53	-0.0392398245749
0.535	-0.0392398245749
0.54	-0.0392398245749
0.545	0.010002308225
0.55	-0.0392398245749
0.555	-0.0392398245749
0.56	-0.0392398245749
0.565	0.0592444410249
0.57	0.010002308225
0.575	-0.0392398245749
0.58	-0.0392398245749
0.585	-0.0392398245749
0.59	-0.0392398245749
0.595	0.0592444410249
0.6	0.0592444410249
0.605	0.0592444410249
0.61	0.0592444410249
0.615	-0.0392398245749
0.62	-0.0392398245749
0.625	-0.0392398245749
0.63	-0.0392398245749
0.635	-0.0392398245749
0.64	-0.0392398245749
0.645	0.0592444410249
0.65	0.0592444410249
0.655	-0.479341386474
0.66	-0.331614988074
0.665	-0.331614988074
0.67	-0.331614988074
0.675	-0.380857120874
0.68	-0.380857120874
0.685	-0.282372855274
0.69	-0.282372855274
0.695	-0.282372855274
0.7	-0.282372855274
0.705	-0.186966222975
0.71	-0.236208355774
0.715	-0.282372855274
0.72	-0.282372855274
0.725	-0.282372855274
0.73	-0.282372855274
0.735	-0.137724090175
0.74	-0.186966222975
0.745	-0.0884819573748
0.75	-0.137724090175
0.755	-0.282372855274
0.76	-0.236208355774
0.765	-0.137724090175
0.77	-0.137724090175
0.775	-0.380857120874
0.78	-0.282372855274
0.785	-0.0392398245749
0.79	-0.0884819573748
0.795	-0.331614988074
0.8	-0.282372855274
0.805	-0.186966222975
0.81	-0.186966222975
0.815	-0.282372855274
0.82	-0.282372855274
0.825	-0.282372855274
0.83	-0.282372855274
0.835	-0.236208355774
0.84	-0.282372855274
0.845	-0.0884819573748
0.85	-0.137724090175
0.855	-0.236208355774
0.86	-0.186966222975
0.865	-0.0884819573748
0.87	-0.0884819573748
0.875	-0.331614988074
0.88	-0.282372855274
0.885	0.010002308225
0.89	-0.0392398245749
0.895	-0.137724090175
0.9	-0.0884819573748
0.905	-0.186966222975
0.91	-0.186966222975
0.915	-0.0884819573748
0.92	-0.137724090175
0.925	-0.0884819573748
0.93	-0.0884819573748
0.935	-0.0392398245749
0.94	-0.0884819573748
0.945	0.0592444410249
0.95	0.010002308225
0.955	0.206970839424
0.96	0.157728706625
0.965	0.354697237824
0.97	0.305455105024
0.975	0.548588135724
0.98	0.548588135724
0.985	0.893283065323
0.99	0.844040932523
0.995	1.08717396322
1	1.03793183042
1.005	1.53035315842
1.01	1.48111102562
1.015	1.87197045472
1.02	1.82272832192
1.025	2.26282988382
1.03	2.21666538432
1.035	2.70600907902
1.04	2.65676694622
1.045	3.04762637532
1.05	2.99838424252
1.055	3.39232130492
1.06	3.44156343772
1.065	4.22328229591
1.07	4.17404016311
1.075	4.66646149111
1.08	4.66646149111
1.085	5.44818034931
1.09	5.39893821651
1.095	5.98676617681
1.1	5.98676617681
1.105	6.57459413711
1.11	6.57459413711
1.115	7.31014849581
1.12	7.31014849581
1.125	7.89797645611
1.13	7.89797645611
1.135	8.7320150804
1.14	8.7812572132
1.145	9.4675694391
1.15	9.4675694391
1.155	10.3970146957
1.16	10.3970146957
1.165	11.23105332
1.17	11.2802954528
1.175	12.2589828422
1.18	12.2589828422
1.185	13.2407478649
1.19	13.2899899977
