Vernier Format 2
blank_mit_gewicht.cmbl 18.03.2025 18:37:03 .
Aktuell
Zeit	Potenzial
t	Pot
s	cm

0	-0.0392398245749
0.005	-0.137724090175
0.01	-0.137724090175
0.015	-0.137724090175
0.02	-0.137724090175
0.025	-0.137724090175
0.03	-0.0884819573748
0.035	-0.0884819573748
0.04	-0.137724090175
0.045	-0.0884819573748
0.05	-0.0884819573748
0.055	-0.137724090175
0.06	-0.0884819573748
0.065	-0.0392398245749
0.07	-0.0392398245749
0.075	-0.0392398245749
0.08	-0.0884819573748
0.085	-0.186966222975
0.09	-0.186966222975
0.095	-0.0884819573748
0.1	-0.0884819573748
0.105	-0.0884819573748
0.11	-0.0392398245749
0.115	-0.0392398245749
0.12	-0.0392398245749
0.125	-0.0884819573748
0.13	-0.0884819573748
0.135	-0.0884819573748
0.14	-0.0884819573748
0.145	-0.137724090175
0.15	-0.0884819573748
0.155	-0.137724090175
0.16	-0.137724090175
0.165	-0.137724090175
0.17	-0.137724090175
0.175	-0.282372855274
0.18	-0.282372855274
0.185	-0.137724090175
0.19	-0.0884819573748
0.195	-0.0392398245749
0.2	-0.0392398245749
0.205	-0.186966222975
0.21	-0.186966222975
0.215	-0.137724090175
0.22	-0.137724090175
0.225	-0.186966222975
0.23	-0.186966222975
0.235	0.010002308225
0.24	-0.0392398245749
0.245	-0.0392398245749
0.25	-0.0884819573748
0.255	-0.0884819573748
0.26	-0.0392398245749
0.265	-0.186966222975
0.27	-0.186966222975
0.275	-0.0392398245749
0.28	-0.0392398245749
0.285	-0.137724090175
0.29	-0.137724090175
0.295	0.0592444410249
0.3	0.0592444410249
0.305	0.010002308225
0.31	0.010002308225
0.315	-0.0392398245749
0.32	-0.0392398245749
0.325	-0.0392398245749
0.33	-0.0392398245749
0.335	-0.0884819573748
0.34	-0.0392398245749
0.345	0.0592444410249
0.35	0.0592444410249
0.355	-0.0392398245749
0.36	0.010002308225
0.365	-0.0884819573748
0.37	-0.137724090175
0.375	-0.0884819573748
0.38	-0.0884819573748
0.385	-0.186966222975
0.39	-0.186966222975
0.395	-0.0392398245749
0.4	-0.0392398245749
0.405	-0.0392398245749
0.41	-0.0392398245749
0.415	-0.137724090175
0.42	-0.137724090175
0.425	-0.0392398245749
0.43	-0.0392398245749
0.435	-0.0884819573748
0.44	-0.0884819573748
0.445	-0.0392398245749
0.45	-0.0392398245749
0.455	0.0592444410249
0.46	0.0592444410249
0.465	-0.0392398245749
0.47	-0.0392398245749
0.475	-0.0392398245749
0.48	-0.0392398245749
0.485	0.0592444410249
0.49	0.010002308225
0.495	-0.0392398245749
0.5	-0.0884819573748
0.505	-0.0392398245749
0.51	-0.0392398245749
0.515	-0.0392398245749
0.52	-0.0392398245749
0.525	-0.0392398245749
0.53	0.010002308225
0.535	-0.0392398245749
0.54	-0.0884819573748
0.545	-0.0884819573748
0.55	-0.0392398245749
0.555	-0.137724090175
0.56	-0.0884819573748
0.565	0.010002308225
0.57	0.0592444410249
0.575	0.0592444410249
0.58	0.0592444410249
0.585	0.0592444410249
0.59	0.0592444410249
0.595	0.0592444410249
0.6	0.0592444410249
0.605	0.0592444410249
0.61	0.0592444410249
0.615	0.0592444410249
0.62	0.0592444410249
0.625	0.0592444410249
0.63	0.0592444410249
0.635	-0.0392398245749
0.64	-0.0884819573748
0.645	-0.137724090175
0.65	-0.0884819573748
0.655	-0.0392398245749
0.66	-0.0884819573748
0.665	-0.137724090175
0.67	-0.0884819573748
0.675	-0.0392398245749
0.68	-0.0884819573748
0.685	-0.0392398245749
0.69	-0.0884819573748
0.695	-0.0884819573748
0.7	-0.0392398245749
0.705	-0.0392398245749
0.71	-0.0392398245749
0.715	-0.0392398245749
0.72	-0.0392398245749
0.725	0.010002308225
0.73	-0.0392398245749
0.735	-0.0392398245749
0.74	-0.0392398245749
0.745	-0.0884819573748
0.75	-0.137724090175
0.755	-0.137724090175
0.76	-0.0884819573748
0.765	-0.0884819573748
0.77	-0.0392398245749
0.775	-0.0392398245749
0.78	-0.0392398245749
0.785	0.0592444410249
0.79	0.010002308225
0.795	-0.0392398245749
0.8	0.010002308225
0.805	-0.0392398245749
0.81	-0.0392398245749
0.815	-0.0392398245749
0.82	0.010002308225
0.825	0.0592444410249
0.83	0.0592444410249
0.835	-0.137724090175
0.84	-0.137724090175
0.845	-0.137724090175
0.85	-0.137724090175
0.855	-0.137724090175
0.86	-0.137724090175
0.865	-0.137724090175
0.87	-0.137724090175
0.875	-0.0392398245749
0.88	-0.0392398245749
0.885	-0.0884819573748
0.89	-0.0392398245749
0.895	-0.0392398245749
0.9	-0.0392398245749
0.905	-0.0884819573748
0.91	-0.0392398245749
0.915	-0.0884819573748
0.92	-0.0884819573748
0.925	-0.0884819573748
0.93	-0.0884819573748
0.935	-0.0392398245749
0.94	-0.0392398245749
0.945	0.0592444410249
0.95	0.0592444410249
0.955	-0.0392398245749
0.96	-0.0392398245749
0.965	-0.0392398245749
0.97	-0.0392398245749
0.975	0.108486573825
0.98	0.157728706625
0.985	0.256212972224
0.99	0.256212972224
0.995	0.305455105024
1	0.305455105024
1.005	0.499346002924
1.01	0.499346002924
1.015	0.597830268524
1.02	0.647072401323
1.025	0.794798799723
1.03	0.794798799723
1.035	0.844040932523
1.04	0.844040932523
1.045	1.03793183042
1.05	1.03793183042
1.055	1.23490036162
1.06	1.23490036162
1.065	1.43186889282
1.07	1.43186889282
1.075	1.48111102562
1.08	1.48111102562
1.085	1.77348618912
1.09	1.77348618912
1.095	1.87197045472
1.1	1.87197045472
1.105	1.97045472032
1.11	1.97045472032
1.115	2.21666538432
1.12	2.21666538432
1.125	2.41055628222
1.13	2.41055628222
1.135	2.55828268062
1.14	2.55828268062
1.145	2.70600907902
1.15	2.70600907902
1.155	3.04762637532
1.16	2.99838424252
1.165	3.14611064092
1.17	3.19535277372
