Vernier Format 2
blank_mit_gewicht.cmbl 18.03.2025 18:22:05 .
Aktuell
Zeit	Potenzial
t	Pot
s	cm

1.19	12.1143340771
1.195	12.1143340771
1.2	12.5051935062
1.205	12.5051935062
1.21	12.8468108025
1.215	12.8960529353
1.22	13.4346387628
1.225	13.4838808956
1.23	13.9270600908
1.235	13.9270600908
1.24	14.2686773871
1.245	14.2194352543
1.25	14.8072632146
1.255	14.8072632146
1.26	15.3950911749
1.265	15.3458490421
1.27	15.7890282373
1.275	15.7890282373
1.28	16.1306455336
1.285	16.1306455336
1.29	16.5215049627
1.295	16.5215049627
1.3	17.109332923
1.305	17.109332923
1.31	17.601754251
1.315	17.601754251
1.32	18.0910979457
1.325	18.0910979457
1.33	18.4819573748
1.335	18.432715242
1.34	18.8758944372
1.345	18.8758944372
1.35	19.5622066631
1.355	19.5129645303
1.36	19.8053396938
1.365	19.8545818266
1.37	20.4424097869
1.375	20.4424097869
1.38	20.8825113488
1.385	20.8825113488
1.39	21.2272062784
1.395	21.2764484112
1.4	21.8150342387
1.405	21.8642763715
1.41	22.2058936678
1.415	22.2058936678
1.42	22.649072863
1.425	22.649072863
1.43	23.0891744249
1.435	23.0891744249
1.44	23.5292759868
1.445	23.5785181196
1.45	24.0678618143
1.455	24.1171039471
1.46	24.7541740402
1.465	24.7049319074
1.47	25.0988689698
1.475	25.0988689698
1.48	25.7359390629
1.485	25.7359390629
1.49	26.2252827576
1.495	26.2252827576
1.5	26.5669000539
1.505	26.5669000539
1.51	27.1547280142
1.515	27.1547280142
1.52	27.6440717089
1.525	27.6440717089
1.53	28.1857351697
1.535	28.1857351697
1.54	28.5765945988
1.545	28.5765945988
1.55	29.1644225591
1.555	29.1151804263
1.56	29.604524121
1.565	29.604524121
1.57	30.0969454489
1.575	30.0969454489
1.58	30.6355312764
1.585	30.5862891436
1.59	31.0756328383
1.595	31.0756328383
1.6	31.4664922674
1.605	31.4664922674
1.61	32.0050780949
1.615	32.0050780949
1.62	32.3990151573
1.625	32.3990151573
1.63	32.9376009848
1.635	32.9868431176
1.64	33.3777025467
1.645	33.4269446795
1.65	33.7716396091
1.655	33.7716396091
1.66	34.3102254366
1.665	34.3102254366
1.67	34.8980533969
1.675	34.8980533969
1.68	35.1904285604
1.685	35.1904285604
1.69	35.6797722551
1.695	35.7290143879
1.7	36.1721935831
1.705	36.1721935831
1.71	36.7600215434
1.715	36.8092636762
1.72	37.1016388397
1.725	37.1016388397
1.73	37.6894668
1.735	37.6894668
1.74	38.1326459952
1.745	38.1326459952
1.75	38.5235054243
1.755	38.5727475571
1.76	39.1113333846
1.765	39.1113333846
1.77	39.5514349465
1.775	39.5021928137
1.78	40.0407786412
1.785	40.0407786412
1.79	40.3854735708
1.795	40.3854735708
1.8	41.0225436639
1.805	41.0225436639
1.81	41.413403093
1.815	41.3641609602
1.82	42.0504731861
1.825	42.0012310533
1.83	42.5890590136
1.835	42.5890590136
1.84	42.9337539432
1.845	42.982996076
1.85	43.5708240363
1.855	43.5708240363
1.86	43.9616834654
1.865	43.9616834654
1.87	44.5002692929
1.875	44.5002692929
1.88	44.9896129876
1.885	45.0388551204
1.89	45.4327921828
1.895	45.4327921828
1.9	45.8236516119
1.905	45.8728937447
1.91	46.3622374394
1.915	46.3622374394
1.92	46.8515811341
1.925	46.8515811341
1.93	47.2947603293
1.935	47.2947603293
1.94	47.7348618912
1.945	47.7348618912
1.95	48.1749634531
1.955	48.2242055859
1.96	48.6181426483
1.965	48.6181426483
1.97	49.2059706086
1.975	49.2059706086
1.98	49.6460721705
1.985	49.6460721705
1.99	50.0861737324
1.995	50.0369315996
2	50.5755174271
2.005	50.6247595599
2.01	51.0186966223
2.015	51.0186966223
2.02	51.6557667154
2.025	51.6557667154
2.03	52.1451104101
2.035	52.0958682773
2.04	52.5359698392
2.045	52.585211972
2.05	53.1730399323
2.055	53.1730399323
2.06	53.5669769947
2.065	53.5177348619
2.07	53.9578364238
2.075	53.9578364238
2.08	54.4471801185
2.085	54.4964222513
2.09	54.8872816804
2.095	54.8872816804
2.1	55.23197661
2.105	55.23197661
2.11	55.9182888359
2.115	55.9182888359
2.12	56.4076325306
2.125	56.4076325306
2.13	56.9462183581
2.135	56.9462183581
2.14	57.4355620528
2.145	57.4848041856
2.15	57.878741248
2.155	57.9279833808
2.16	58.4665692083
2.165	58.5158113411
2.17	58.9066707702
2.175	58.9066707702
2.18	59.3960144649
2.185	59.3960144649
2.19	59.7407093945
2.195	59.7899515273
2.2	60.279295222
2.205	60.279295222
2.21	60.6701546511
2.215	60.6701546511
2.22	61.2087404786
2.225	61.2087404786
2.23	61.9442948373
2.235	61.9442948373
2.24	62.433638532
2.245	62.4828806648
2.25	62.7290913288
2.255	62.7783334616
2.26	63.4646456875
2.265	63.4646456875
2.27	63.9047472494
2.275	63.8555051166
2.28	64.3940909441
2.285	64.3940909441
2.29	64.9326767716
2.295	64.9326767716
2.3	65.2773717012
2.305	65.326613834
2.31	65.9636839271
2.315	65.9144417943
2.32	66.3545433562
2.325	66.3545433562
2.33	66.7946449181
2.335	66.7946449181
2.34	67.2839886128
2.345	67.2378241133
2.35	67.6779256752
2.355	67.6779256752
2.36	68.4134800339
2.365	68.3642379011
2.37	68.804339463
2.375	68.804339463
2.38	69.3921674233
2.385	69.3921674233
2.39	69.8322689852
2.395	69.8322689852
2.4	70.3708548126
2.405	70.3708548126
2.41	70.6663076094
2.415	70.6663076094
2.42	71.3526198353
2.425	71.3526198353
2.43	71.5988304993
2.435	71.5988304993
2.44	72.0389320612
2.445	72.0389320612
2.45	72.4790336231
2.455	72.4790336231
2.46	72.9683773178
2.465	73.0176194506
2.47	73.5562052781
2.475	73.5562052781
2.48	74.0486266061
2.485	73.9993844733
2.49	74.5379703008
2.495	74.488728168
2.5	74.9780718627
2.505	74.9780718627
2.51	75.5166576902
2.515	75.565899823
2.52	76.1044856505
2.525	76.0552435177
2.53	76.3999384473
2.535	76.3999384473
2.54	76.9877664076
2.545	77.0370085404
2.55	77.4278679695
2.555	77.4278679695
2.56	77.966453797
2.565	77.966453797
2.57	78.4557974917
2.575	78.4557974917
2.58	78.8989766869
2.585	78.8989766869
2.59	79.4375625144
2.595	79.4375625144
2.6	79.8776640763
2.605	79.8776640763
2.61	80.367007771
2.615	80.367007771
2.62	80.9548357313
2.625	80.9548357313
2.63	81.4964991921
2.635	81.4472570593
2.64	81.936600754
2.645	81.936600754
2.65	82.3767023159
2.655	82.3767023159
2.66	82.8168038778
2.665	82.8168038778
2.67	83.2107409402
2.675	83.3092252058
2.68	83.9924597984
2.685	83.9924597984
2.69	84.2386704624
2.695	84.2386704624
2.7	84.7772562899
2.705	84.7280141571
2.71	85.2665999846
2.715	85.2665999846
2.72	85.8082634454
2.725	85.8082634454
2.73	86.1498807417
2.735	86.1498807417
2.74	86.6392244364
2.745	86.5899823036
2.75	87.2762945295
2.755	87.3255366623
2.76	87.7163960914
2.765	87.7163960914
2.77	88.2088174194
2.775	88.2088174194
2.78	88.6981611141
2.785	88.6981611141
2.79	89.2367469416
2.795	89.2367469416
2.8	89.5783642379
2.805	89.5783642379
2.81	90.1200276987
2.815	90.1200276987
2.82	90.461644995
2.825	90.461644995
2.83	90.9509886897
2.835	91.0002308225
2.84	91.4895745172
2.845	91.4403323844
2.85	92.0774024775
2.855	92.0774024775
2.86	92.3728552743
2.865	92.4220974071
2.87	92.862198969
2.875	92.862198969
2.88	93.4007847965
2.885	93.3515426637
2.89	93.7947218589
2.895	93.7947218589
2.9	94.431791952
2.905	94.431791952
2.91	94.8226513811
2.915	94.8226513811
2.92	95.3119950758
2.925	95.3119950758
2.93	95.7059321382
2.935	95.7059321382
2.94	96.1952758329
2.945	96.2445179657
2.95	96.6846195276
2.955	96.6353773948
2.96	96.6846195276
2.965	96.6846195276
2.97	96.6846195276
2.975	96.6353773948
2.98	96.6846195276
2.985	96.6353773948
2.99	96.6353773948
2.995	96.6353773948
3	96.6353773948
3.005	96.6353773948
3.01	96.6846195276
3.015	96.6846195276
3.02	96.6846195276
3.025	96.6846195276
3.03	96.6846195276
3.035	96.6846195276
3.04	96.6353773948
3.045	96.6846195276
3.05	96.6846195276
3.055	96.6353773948
3.06	96.6846195276
3.065	96.6846195276
3.07	96.6846195276
3.075	96.6846195276
3.08	96.6846195276
3.085	96.6846195276
3.09	96.6846195276
3.095	96.6846195276
3.1	96.6846195276
3.105	96.6846195276
3.11	96.6846195276
3.115	96.6846195276
3.12	96.6846195276
3.125	96.6846195276
3.13	96.6846195276
3.135	96.6846195276
3.14	96.6846195276
3.145	96.6846195276
3.15	96.6846195276
3.155	96.6846195276
3.16	96.6846195276
3.165	96.6846195276
3.17	96.6353773948
3.175	96.6846195276
3.18	96.6353773948
3.185	96.6846195276
3.19	96.6846195276
3.195	96.6846195276
3.2	96.6846195276
3.205	96.7338616604
3.21	96.6846195276
3.215	96.6846195276
3.22	96.6846195276
3.225	96.6846195276
3.23	96.6846195276
3.235	96.6846195276
3.24	96.6846195276
3.245	96.6846195276
3.25	96.6846195276
3.255	96.6846195276
3.26	96.6846195276
3.265	96.6846195276
3.27	96.6846195276
3.275	96.6846195276
3.28	96.6353773948
3.285	96.6353773948
3.29	96.6353773948
3.295	96.6353773948
3.3	96.6846195276
3.305	96.6846195276
3.31	96.6846195276
3.315	96.6846195276
3.32	96.6353773948
3.325	96.6846195276
3.33	96.6846195276
3.335	96.6353773948
3.34	96.6846195276
3.345	96.6846195276
3.35	96.6846195276
3.355	96.6353773948
3.36	96.6846195276
3.365	96.6353773948
3.37	96.6846195276
3.375	96.6846195276
3.38	96.6846195276
3.385	96.6846195276
3.39	96.6846195276
3.395	96.6846195276
3.4	96.6846195276
3.405	96.6846195276
3.41	96.6846195276
3.415	96.6846195276
3.42	96.6846195276
3.425	96.6846195276
3.43	96.6846195276
3.435	96.6846195276
3.44	96.6846195276
3.445	96.6846195276
3.45	96.6846195276
3.455	96.6846195276
3.46	96.6846195276
3.465	96.6846195276
3.47	96.6353773948
3.475	96.6846195276
3.48	96.6846195276
3.485	96.6846195276
3.49	96.6846195276
3.495	96.6846195276
3.5	96.6846195276
3.505	96.6846195276
3.51	96.6846195276
3.515	96.6846195276
3.52	96.6846195276
3.525	96.6846195276
3.53	96.6846195276
3.535	96.6846195276
3.54	96.6846195276
3.545	96.6846195276
3.55	96.6846195276
3.555	96.6846195276
3.56	96.6846195276
3.565	96.6353773948
3.57	96.6353773948
3.575	96.6353773948
3.58	96.6846195276
3.585	96.6846195276
3.59	96.6846195276
3.595	96.6846195276
3.6	96.6353773948
3.605	96.6353773948
3.61	96.6846195276
3.615	96.6846195276
3.62	96.6846195276
3.625	96.6846195276
3.63	96.6846195276
3.635	96.6846195276
3.64	96.6846195276
3.645	96.6846195276
3.65	96.6846195276
3.655	96.6846195276
3.66	96.6353773948
3.665	96.6353773948
3.67	96.6846195276
3.675	96.6846195276
3.68	96.6846195276
3.685	96.6846195276
3.69	96.6846195276
3.695	96.6846195276
3.7	96.6846195276
3.705	96.6846195276
3.71	96.6846195276
3.715	96.6353773948
3.72	96.6846195276
3.725	96.6846195276
3.73	96.6353773948
3.735	96.6846195276
3.74	96.6846195276
3.745	96.6846195276
3.75	96.6353773948
3.755	96.6846195276
3.76	96.6353773948
3.765	96.6353773948
3.77	96.6846195276
3.775	96.6846195276
3.78	96.6846195276
3.785	96.6353773948
3.79	96.6846195276
3.795	96.6846195276
3.8	96.6846195276
3.805	96.6846195276
3.81	96.6846195276
3.815	96.6353773948
3.82	96.6846195276
3.825	96.6846195276
3.83	96.6353773948
3.835	96.6353773948
3.84	96.6846195276
3.845	96.6846195276
3.85	96.6353773948
3.855	96.6846195276
3.86	96.6846195276
3.865	96.6353773948
3.87	96.6846195276
3.875	96.6846195276
3.88	96.6846195276
3.885	96.6846195276
3.89	96.6846195276
3.895	96.6846195276
3.9	96.6353773948
3.905	96.7338616604
3.91	96.6846195276
3.915	96.6846195276
3.92	96.6846195276
3.925	96.6846195276
3.93	96.6846195276
3.935	96.6846195276
3.94	96.6846195276
3.945	96.6846195276
3.95	96.6846195276
3.955	96.6846195276
3.96	96.6846195276
3.965	96.6846195276
3.97	96.6353773948
3.975	96.6353773948
3.98	96.6846195276
3.985	96.6353773948
3.99	96.6846195276
3.995	96.6846195276
4	96.6846195276
4.005	96.6846195276
4.01	96.6846195276
4.015	96.6846195276
4.02	96.6846195276
4.025	96.6353773948
